period,location,stateDescription,sectorid,sectorDescription,fueltypeid,fuelTypeDescription
2021-09,VA,Virginia,2,IPP Non-CHP,SUN,solar
2021-09,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2021-09,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2021-09,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2021-09,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2021-09,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2021-09,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2021-09,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2021-09,VA,Virginia,94,Independent Power Producers,SUN,solar
2021-09,VA,Virginia,96,All Commercial,SUN,solar
2021-09,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2021-09,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2021-09,VA,Virginia,98,Electric Power,SUN,solar
2021-09,VA,Virginia,98,Electric Power,WND,wind
2021-09,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2021-09,VA,Virginia,99,All Sectors,SUN,solar
2021-09,VA,Virginia,99,All Sectors,WND,wind
2021-10,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2021-10,VA,Virginia,1,Electric Utility,SUN,solar
2021-10,VA,Virginia,1,Electric Utility,WND,wind
2021-10,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2021-10,VA,Virginia,2,IPP Non-CHP,SUN,solar
2021-10,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2021-10,VA,Virginia,6,Industrial Non-CHP,HYC,conventional hydroelectric
2021-10,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2021-10,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2021-10,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2021-10,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2021-10,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2021-10,VA,Virginia,94,Independent Power Producers,SUN,solar
2021-10,VA,Virginia,96,All Commercial,SUN,solar
2021-10,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2021-10,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2021-10,VA,Virginia,98,Electric Power,SUN,solar
2021-10,VA,Virginia,98,Electric Power,WND,wind
2021-10,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2021-10,VA,Virginia,99,All Sectors,SUN,solar
2021-10,VA,Virginia,99,All Sectors,WND,wind
2021-11,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2021-11,VA,Virginia,1,Electric Utility,SUN,solar
2021-11,VA,Virginia,1,Electric Utility,WND,wind
2021-11,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2021-11,VA,Virginia,2,IPP Non-CHP,SUN,solar
2021-11,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2021-11,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2021-11,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2021-11,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2021-11,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2021-11,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2021-11,VA,Virginia,94,Independent Power Producers,SUN,solar
2021-11,VA,Virginia,96,All Commercial,SUN,solar
2021-11,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2021-11,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2021-11,VA,Virginia,98,Electric Power,SUN,solar
2021-11,VA,Virginia,98,Electric Power,WND,wind
2021-11,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2021-11,VA,Virginia,99,All Sectors,SUN,solar
2021-11,VA,Virginia,99,All Sectors,WND,wind
2021-12,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2021-12,VA,Virginia,1,Electric Utility,SUN,solar
2021-12,VA,Virginia,1,Electric Utility,WND,wind
2021-12,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2021-12,VA,Virginia,2,IPP Non-CHP,SUN,solar
2021-12,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2021-12,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2021-12,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2021-12,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2021-12,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2021-12,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2021-12,VA,Virginia,94,Independent Power Producers,SUN,solar
2021-12,VA,Virginia,96,All Commercial,SUN,solar
2021-12,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2021-12,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2021-12,VA,Virginia,98,Electric Power,SUN,solar
2021-12,VA,Virginia,98,Electric Power,WND,wind
2021-12,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2021-12,VA,Virginia,99,All Sectors,SUN,solar
2021-12,VA,Virginia,99,All Sectors,WND,wind
2022-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-01,VA,Virginia,1,Electric Utility,SUN,solar
2022-01,VA,Virginia,1,Electric Utility,WND,wind
2022-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-01,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-01,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-01,VA,Virginia,96,All Commercial,SUN,solar
2022-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-01,VA,Virginia,98,Electric Power,SUN,solar
2022-01,VA,Virginia,98,Electric Power,WND,wind
2022-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-01,VA,Virginia,99,All Sectors,SUN,solar
2022-01,VA,Virginia,99,All Sectors,WND,wind
2022-02,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-02,VA,Virginia,1,Electric Utility,SUN,solar
2022-02,VA,Virginia,1,Electric Utility,WND,wind
2022-02,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-02,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-02,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-02,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-02,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-02,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-02,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-02,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-02,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-02,VA,Virginia,96,All Commercial,SUN,solar
2022-02,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-02,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-02,VA,Virginia,98,Electric Power,SUN,solar
2022-02,VA,Virginia,98,Electric Power,WND,wind
2022-02,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-02,VA,Virginia,99,All Sectors,SUN,solar
2022-02,VA,Virginia,99,All Sectors,WND,wind
2022-03,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-03,VA,Virginia,1,Electric Utility,SUN,solar
2022-03,VA,Virginia,1,Electric Utility,WND,wind
2022-03,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-03,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-03,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-03,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-03,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-03,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-03,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-03,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-03,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-03,VA,Virginia,96,All Commercial,SUN,solar
2022-03,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-03,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-03,VA,Virginia,98,Electric Power,SUN,solar
2022-03,VA,Virginia,98,Electric Power,WND,wind
2022-03,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-03,VA,Virginia,99,All Sectors,SUN,solar
2022-03,VA,Virginia,99,All Sectors,WND,wind
2022-04,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-04,VA,Virginia,1,Electric Utility,SUN,solar
2022-04,VA,Virginia,1,Electric Utility,WND,wind
2022-04,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-04,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-04,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-04,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-04,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-04,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-04,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-04,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-04,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-04,VA,Virginia,96,All Commercial,SUN,solar
2022-04,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-04,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-04,VA,Virginia,98,Electric Power,SUN,solar
2022-04,VA,Virginia,98,Electric Power,WND,wind
2022-04,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-04,VA,Virginia,99,All Sectors,SUN,solar
2022-04,VA,Virginia,99,All Sectors,WND,wind
2022-05,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-05,VA,Virginia,1,Electric Utility,SUN,solar
2022-05,VA,Virginia,1,Electric Utility,WND,wind
2022-05,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-05,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-05,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-05,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-05,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-05,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-05,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-05,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-05,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-05,VA,Virginia,96,All Commercial,SUN,solar
2022-05,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-05,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-05,VA,Virginia,98,Electric Power,SUN,solar
2022-05,VA,Virginia,98,Electric Power,WND,wind
2022-05,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-05,VA,Virginia,99,All Sectors,SUN,solar
2022-05,VA,Virginia,99,All Sectors,WND,wind
2022-06,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-06,VA,Virginia,1,Electric Utility,SUN,solar
2022-06,VA,Virginia,1,Electric Utility,WND,wind
2022-06,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-06,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-06,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-06,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-06,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-06,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-06,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-06,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-06,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-06,VA,Virginia,96,All Commercial,SUN,solar
2022-06,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-06,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-06,VA,Virginia,98,Electric Power,SUN,solar
2022-06,VA,Virginia,98,Electric Power,WND,wind
2022-06,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-06,VA,Virginia,99,All Sectors,SUN,solar
2022-06,VA,Virginia,99,All Sectors,WND,wind
2022-07,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-07,VA,Virginia,1,Electric Utility,SUN,solar
2022-07,VA,Virginia,1,Electric Utility,WND,wind
2022-07,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-07,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-07,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-07,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-07,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-07,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-07,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-07,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-07,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-07,VA,Virginia,96,All Commercial,SUN,solar
2022-07,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-07,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-07,VA,Virginia,98,Electric Power,SUN,solar
2022-07,VA,Virginia,98,Electric Power,WND,wind
2022-07,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-07,VA,Virginia,99,All Sectors,SUN,solar
2022-07,VA,Virginia,99,All Sectors,WND,wind
2022-08,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-08,VA,Virginia,1,Electric Utility,SUN,solar
2022-08,VA,Virginia,1,Electric Utility,WND,wind
2022-08,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-08,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-08,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-08,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-08,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-08,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-08,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-08,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-08,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-08,VA,Virginia,96,All Commercial,SUN,solar
2022-08,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-08,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-08,VA,Virginia,98,Electric Power,SUN,solar
2022-08,VA,Virginia,98,Electric Power,WND,wind
2022-08,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-08,VA,Virginia,99,All Sectors,SUN,solar
2022-08,VA,Virginia,99,All Sectors,WND,wind
2022-09,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-09,VA,Virginia,1,Electric Utility,SUN,solar
2022-09,VA,Virginia,1,Electric Utility,WND,wind
2022-09,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-09,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-09,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-09,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-09,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-09,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-09,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-09,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-09,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-09,VA,Virginia,96,All Commercial,SUN,solar
2022-09,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-09,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-09,VA,Virginia,98,Electric Power,SUN,solar
2022-09,VA,Virginia,98,Electric Power,WND,wind
2022-09,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-09,VA,Virginia,99,All Sectors,SUN,solar
2022-09,VA,Virginia,99,All Sectors,WND,wind
2022-10,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-10,VA,Virginia,1,Electric Utility,SUN,solar
2022-10,VA,Virginia,1,Electric Utility,WND,wind
2022-10,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-10,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-10,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-10,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-10,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-10,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-10,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-10,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-10,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-10,VA,Virginia,96,All Commercial,SUN,solar
2022-10,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-10,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-10,VA,Virginia,98,Electric Power,SUN,solar
2022-10,VA,Virginia,98,Electric Power,WND,wind
2022-10,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-10,VA,Virginia,99,All Sectors,SUN,solar
2022-10,VA,Virginia,99,All Sectors,WND,wind
2022-11,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-11,VA,Virginia,1,Electric Utility,SUN,solar
2022-11,VA,Virginia,1,Electric Utility,WND,wind
2022-11,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-11,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-11,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-11,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-11,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-11,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-11,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-11,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-11,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-11,VA,Virginia,96,All Commercial,SUN,solar
2022-11,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-11,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-11,VA,Virginia,98,Electric Power,SUN,solar
2022-11,VA,Virginia,98,Electric Power,WND,wind
2022-11,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-11,VA,Virginia,99,All Sectors,SUN,solar
2022-11,VA,Virginia,99,All Sectors,WND,wind
2022-12,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2022-12,VA,Virginia,1,Electric Utility,SUN,solar
2022-12,VA,Virginia,1,Electric Utility,WND,wind
2022-12,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2022-12,VA,Virginia,2,IPP Non-CHP,SUN,solar
2022-12,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2022-12,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2022-12,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2022-12,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2022-12,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2022-12,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2022-12,VA,Virginia,94,Independent Power Producers,SUN,solar
2022-12,VA,Virginia,96,All Commercial,SUN,solar
2022-12,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2022-12,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2022-12,VA,Virginia,98,Electric Power,SUN,solar
2022-12,VA,Virginia,98,Electric Power,WND,wind
2022-12,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2022-12,VA,Virginia,99,All Sectors,SUN,solar
2022-12,VA,Virginia,99,All Sectors,WND,wind
2023-01,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2023-01,VA,Virginia,1,Electric Utility,SUN,solar
2023-01,VA,Virginia,1,Electric Utility,WND,wind
2023-01,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2023-01,VA,Virginia,2,IPP Non-CHP,SUN,solar
2023-01,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2023-01,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2023-01,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2023-01,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2023-01,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2023-01,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2023-01,VA,Virginia,94,Independent Power Producers,SUN,solar
2023-01,VA,Virginia,96,All Commercial,SUN,solar
2023-01,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2023-01,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2023-01,VA,Virginia,98,Electric Power,SUN,solar
2023-01,VA,Virginia,98,Electric Power,WND,wind
2023-01,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2023-01,VA,Virginia,99,All Sectors,SUN,solar
2023-01,VA,Virginia,99,All Sectors,WND,wind
2023-02,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2023-02,VA,Virginia,1,Electric Utility,SUN,solar
2023-02,VA,Virginia,1,Electric Utility,WND,wind
2023-02,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2023-02,VA,Virginia,2,IPP Non-CHP,SUN,solar
2023-02,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2023-02,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2023-02,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2023-02,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2023-02,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2023-02,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2023-02,VA,Virginia,94,Independent Power Producers,SUN,solar
2023-02,VA,Virginia,96,All Commercial,SUN,solar
2023-02,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2023-02,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2023-02,VA,Virginia,98,Electric Power,SUN,solar
2023-02,VA,Virginia,98,Electric Power,WND,wind
2023-02,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2023-02,VA,Virginia,99,All Sectors,SUN,solar
2023-02,VA,Virginia,99,All Sectors,WND,wind
2023-03,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2023-03,VA,Virginia,1,Electric Utility,SUN,solar
2023-03,VA,Virginia,1,Electric Utility,WND,wind
2023-03,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2023-03,VA,Virginia,2,IPP Non-CHP,SUN,solar
2023-03,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2023-03,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2023-03,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2023-03,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2023-03,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2023-03,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2023-03,VA,Virginia,94,Independent Power Producers,SUN,solar
2023-03,VA,Virginia,96,All Commercial,SUN,solar
2023-03,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2023-03,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2023-03,VA,Virginia,98,Electric Power,SUN,solar
2023-03,VA,Virginia,98,Electric Power,WND,wind
2023-03,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2023-03,VA,Virginia,99,All Sectors,SUN,solar
2023-03,VA,Virginia,99,All Sectors,WND,wind
2023-04,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2023-04,VA,Virginia,1,Electric Utility,SUN,solar
2023-04,VA,Virginia,1,Electric Utility,WND,wind
2023-04,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2023-04,VA,Virginia,2,IPP Non-CHP,SUN,solar
2023-04,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2023-04,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2023-04,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2023-04,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2023-04,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2023-04,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2023-04,VA,Virginia,94,Independent Power Producers,SUN,solar
2023-04,VA,Virginia,96,All Commercial,SUN,solar
2023-04,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2023-04,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2023-04,VA,Virginia,98,Electric Power,SUN,solar
2023-04,VA,Virginia,98,Electric Power,WND,wind
2023-04,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2023-04,VA,Virginia,99,All Sectors,SUN,solar
2023-04,VA,Virginia,99,All Sectors,WND,wind
2023-05,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2023-05,VA,Virginia,1,Electric Utility,SUN,solar
2023-05,VA,Virginia,1,Electric Utility,WND,wind
2023-05,VA,Virginia,2,IPP Non-CHP,HYC,conventional hydroelectric
2023-05,VA,Virginia,2,IPP Non-CHP,SUN,solar
2023-05,VA,Virginia,4,Commercial Non-CHP,SUN,solar
2023-05,VA,Virginia,7,Industrial CHP,HYC,conventional hydroelectric
2023-05,VA,Virginia,90,Electric Power Sector Non-CHP,HYC,conventional hydroelectric
2023-05,VA,Virginia,90,Electric Power Sector Non-CHP,SUN,solar
2023-05,VA,Virginia,90,Electric Power Sector Non-CHP,WND,wind
2023-05,VA,Virginia,94,Independent Power Producers,HYC,conventional hydroelectric
2023-05,VA,Virginia,94,Independent Power Producers,SUN,solar
2023-05,VA,Virginia,96,All Commercial,SUN,solar
2023-05,VA,Virginia,97,All Industrial,HYC,conventional hydroelectric
2023-05,VA,Virginia,98,Electric Power,HYC,conventional hydroelectric
2023-05,VA,Virginia,98,Electric Power,SUN,solar
2023-05,VA,Virginia,98,Electric Power,WND,wind
2023-05,VA,Virginia,99,All Sectors,HYC,conventional hydroelectric
2023-05,VA,Virginia,99,All Sectors,SUN,solar
2023-05,VA,Virginia,99,All Sectors,WND,wind
2023-06,VA,Virginia,1,Electric Utility,HYC,conventional hydroelectric
2023-06,VA,Virginia,1,Electric Utility,SUN,solar
